|NO_REGIAO_Centro-Oeste|NO_REGIAO_Nordeste|NO_REGIAO_Norte|NO_REGIAO_Sem_regiao|NO_REGIAO_Sudeste|NO_REGIAO_Sul|NO_UF_Acre|NO_UF_Alagoas|NO_UF_Amapá|NO_UF_Amazonas|NO_UF_Bahia|NO_UF_Ceará|NO_UF_Distrito Federal|NO_UF_Espírito Santo|NO_UF_Goiás|NO_UF_Maranhão|NO_UF_Mato Grosso|NO_UF_Mato Grosso do Sul|NO_UF_Minas Gerais|NO_UF_Paraná|NO_UF_Paraíba|NO_UF_Pará|NO_UF_Pernambuco|NO_UF_Piauí|NO_UF_Rio Grande do Norte|NO_UF_Rio Grande do Sul|NO_UF_Rio de Janeiro|NO_UF_Rondônia|NO_UF_Roraima|NO_UF_Santa Catarina|NO_UF_Sem_uf|NO_UF_Sergipe|NO_UF_São Paulo|NO_UF_Tocantins|IN_CAPITAL_DEPARA_Não|IN_CAPITAL_DEPARA_Sim|NO_CURSO_DEPARA_ADS|NO_CURSO_DEPARA_Agrocomputação|NO_CURSO_DEPARA_CComputação|NO_CURSO_DEPARA_Eng. Computação|NO_CURSO_DEPARA_Eng. El. Ênfase Em Computação|NO_CURSO_DEPARA_Eng. de Sistemas|NO_CURSO_DEPARA_Mat. e CCientífica|NO_CURSO_DEPARA_SComputação|NO_CURSO_DEPARA_SInformação|TP_GRAU_ACADEMICO_DEPARA_Bacharelado|TP_GRAU_ACADEMICO_DEPARA_Licenciatura|TP_GRAU_ACADEMICO_DEPARA_Tecnológico|IN_GRATUITO_DEPARA_Não|IN_GRATUITO_DEPARA_Sim|TP_MODALIDADE_ENSINO_DEPARA_Curso a distância|TP_MODALIDADE_ENSINO_DEPARA_Presencial|TP_NIVEL_ACADEMICO_DEPARA_Graduação|TP_NIVEL_ACADEMICO_DEPARA_Sequencial de Formação Específica|TP_DIMENSAO_DEPARA_Cursos a distância com dimensão de dados somente a nível Brasil|TP_DIMENSAO_DEPARA_Cursos a distância ofertados no Brasil|TP_DIMENSAO_DEPARA_Cursos a distância ofertados por instituições brasileiras no exterior|TP_DIMENSAO_DEPARA_Cursos presenciais ofertados no Brasil|TP_ORGANIZACAO_ACADEMICA_DEPARA_Centro Federal de Educação Tecnológica|TP_ORGANIZACAO_ACADEMICA_DEPARA_Centro Universitário|TP_ORGANIZACAO_ACADEMICA_DEPARA_Faculdade|TP_ORGANIZACAO_ACADEMICA_DEPARA_Instituto Federal de Educação, Ciência e Tecnologia|TP_ORGANIZACAO_ACADEMICA_DEPARA_Universidade|TP_CATEGORIA_ADMINISTRATIVA_DEPARA_Especial|TP_CATEGORIA_ADMINISTRATIVA_DEPARA_Privada com fins lucrativos|TP_CATEGORIA_ADMINISTRATIVA_DEPARA_Privada sem fins lucrativos|TP_CATEGORIA_ADMINISTRATIVA_DEPARA_Pública Estadual|TP_CATEGORIA_ADMINISTRATIVA_DEPARA_Pública Federal|TP_CATEGORIA_ADMINISTRATIVA_DEPARA_Pública Municipal|QT_VG_TOTAL|QT_INSCRITO_TOTAL|QT_ING|QT_MAT|QT_CONC|TP_REDE_DEPARA
13371|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|Privada
13372|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|Privada
13373|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|25|40|5|Privada
13374|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|2|3|0|Privada
13375|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|2|2|0|Privada
13376|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|2|2|0|Privada
13377|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|Privada
13378|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|5|5|Pública
13379|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|Privada
13380|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|Privada
13381|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|1|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|5|5|Pública
13382|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|Privada
13383|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|1|0|Privada
13384|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|18|26|9|Privada
13385|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|8|5|0|Privada
13386|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|5|4|0|Privada
13387|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|1|0|Privada
13388|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|20|28|3|Privada
13389|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|2|0|Privada
13390|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|Privada
13391|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|1|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|152|296|89|306|10|Pública
13392|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|47|57|3|Privada
13393|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|Privada
13394|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|2|2|0|Privada
13395|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|6|7|1|Privada
13396|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|1|0|Privada
13397|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|2|0|Privada
13398|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|1|0|Privada
13399|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|Privada
13400|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|Privada
13401|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|Privada
13402|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|Privada
13403|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|3|2|0|Privada
13404|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|15|29|6|Privada
13405|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|17|15|0|Privada
13406|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|3|2|0|Privada
13407|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|3|5|0|Privada
13408|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|Privada
13409|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|Privada
13410|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|2|0|Privada
13411|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|4|5|0|Privada
13412|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|2|1|Privada
13413|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|1|1|0|Privada
13414|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|1|0|Privada
13415|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|2|2|0|Privada
13416|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|1|0|Privada
13417|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|3|2|0|Privada
13418|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|Privada
13419|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|Privada
13420|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|2|1|0|Privada
13421|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|1|0|Privada
13422|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|23|24|7|Privada
13423|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|14|35|1|Privada
13424|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|1|5|2|Privada
13425|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|2|0|0|Privada
13426|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|1|0|Privada
13427|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|Privada
13428|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|0|Privada
13429|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|1|0|Privada
13430|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|3|3|0|Privada
13431|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|Privada
13432|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|3|4|0|Privada
13433|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|Privada
13434|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|2|2|0|Privada
13435|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|5|3|Privada
13436|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|1|0|1|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|92|241|92|426|25|Pública
13437|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|3|4|1|Privada
13438|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|7|15|3|Privada
13439|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|2|1|Privada
13440|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|4|7|0|Privada
13441|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|4|4|0|Privada
13442|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|1|0|1|0|1|0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|1|0|Privada
13443|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|0|Privada
13444|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|1|0|0|0|0|1|0|1|0|0|0|0|144|139|139|173|15|Privada
13445|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|310|70|52|112|45|Privada
13446|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|210|55|2|21|10|Privada
13447|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|210|60|15|62|19|Privada
13448|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|1|0|0|0|0|1|0|0|1|0|0|0|1|0|0|0|0|110|116|45|97|29|Privada
13449|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|120|16|16|43|7|Privada
13450|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|1|0|0|1|1|0|0|0|0|1|0|0|1|0|0|0|0|1|0|0|0|180|9|9|15|1|Privada
